epoch,iter,iters,lr,time,loss,loss_cls,loss_bbox,loss_dfl,global_iter
1,2200,3238,0.0003,0.706,167.0614,102.6161,29.1678,35.2775,2200
1,2250,3238,0.0003,0.7112,168.5381,103.0401,29.855,35.6429,2250
1,2300,3238,0.0003,0.7077,170.0304,104.1216,29.9057,36.0031,2300
1,2350,3238,0.0003,0.7051,163.8089,100.4006,28.4317,34.9767,2350
1,2400,3238,0.0003,0.7067,167.8712,102.9441,29.485,35.4421,2400
1,2450,3238,0.0003,0.6967,162.819,98.4308,28.7913,35.5969,2450
1,2500,3238,0.0003,0.6986,166.6686,100.1507,30.1788,36.3391,2500
1,2550,3238,0.0003,0.7049,162.5037,98.0356,28.9772,35.4908,2550
1,2600,3238,0.0003,0.7057,165.419,99.3688,30.0178,36.0324,2600
1,2650,3238,0.0003,0.6966,160.8642,97.5018,28.5901,34.7722,2650
1,2700,3238,0.0003,0.6973,163.7292,99.5506,28.9236,35.255,2700
1,2750,3238,0.0003,0.7096,161.6519,97.4811,29.0063,35.1645,2750
1,2800,3238,0.0003,0.7135,162.7703,98.5055,29.0533,35.2114,2800
1,2850,3238,0.0003,0.7015,159.8732,97.3809,27.9978,34.4945,2850
1,2900,3238,0.0003,0.7071,161.2838,97.3164,28.8305,35.137,2900
1,2950,3238,0.0003,0.7085,160.9736,96.3869,29.4032,35.1835,2950
1,3000,3238,0.0003,0.7218,162.446,98.7071,28.6583,35.0805,3000
1,3050,3238,0.0003,0.7235,161.8011,97.7325,28.8345,35.2341,3050
1,3100,3238,0.0003,0.7108,160.3393,96.4642,28.8509,35.0242,3100
1,3150,3238,0.0003,0.718,159.2144,95.8172,28.5042,34.893,3150
1,3200,3238,0.0003,0.714,158.5197,95.0572,28.5773,34.8853,3200
2,50,3238,0.0003,0.6859,160.4356,96.8498,28.411,35.1748,3288
2,100,3238,0.0003,0.6869,151.6511,89.5644,27.9438,34.1429,3338
2,150,3238,0.0003,0.6971,158.2197,94.4125,28.7312,35.0761,3388
2,200,3238,0.0003,0.69,161.3644,97.551,28.7058,35.1076,3438
2,250,3238,0.0003,0.6879,151.7958,89.2057,28.0035,34.5866,3488
2,300,3238,0.0003,0.694,156.1122,92.9262,28.5457,34.6403,3538
2,350,3238,0.0003,0.6908,154.576,91.0983,28.5931,34.8847,3588
2,400,3238,0.0003,0.6933,154.6273,92.3033,27.5074,34.8166,3638
2,450,3238,0.0003,0.6935,156.1203,92.8327,28.3637,34.924,3688
2,500,3238,0.0003,0.6975,155.6666,92.076,28.5811,35.0095,3738
2,550,3238,0.0003,0.6933,152.5712,89.9098,27.9211,34.7403,3788
2,600,3238,0.0003,0.7057,153.1329,90.9288,27.8653,34.3388,3838
2,650,3238,0.0003,0.6928,156.4234,92.2114,29.0265,35.1855,3888
2,700,3238,0.0003,0.695,153.4992,90.9097,27.9849,34.6046,3938
2,750,3238,0.0003,0.702,157.3135,94.3424,28.1862,34.7849,3988
2,800,3238,0.0003,0.6939,152.42,89.9281,27.8627,34.6291,4038
2,850,3238,0.0003,0.6958,149.9935,88.4277,27.1883,34.3775,4088
2,900,3238,0.0003,0.6952,151.3657,89.9883,27.516,33.8614,4138
2,950,3238,0.0003,0.7028,152.494,89.5816,28.1595,34.7529,4188
2,1000,3238,0.0003,0.6955,156.2483,91.7168,28.9988,35.5327,4238
2,1050,3238,0.0003,0.6966,149.8458,88.4274,27.251,34.1674,4288
2,1100,3238,0.0003,0.6965,154.2993,91.7157,28.0509,34.5328,4338
2,1150,3238,0.0003,0.6912,153.9378,90.035,28.829,35.0739,4388
2,1200,3238,0.0003,0.7062,157.3349,92.4953,29.1671,35.6724,4438
2,1250,3238,0.0003,0.6964,151.6438,89.7525,27.5224,34.3689,4488
2,1300,3238,0.0003,0.6951,149.9961,87.8243,27.7454,34.4264,4538
2,1350,3238,0.0003,0.6951,153.4873,90.6645,28.1587,34.6642,4588
2,1400,3238,0.0003,0.7075,150.0594,87.4988,27.6589,34.9017,4638
2,1450,3238,0.0003,0.7025,153.3241,91.3464,27.6712,34.3065,4688
2,1500,3238,0.0003,0.703,149.4952,87.7849,27.181,34.5292,4738
2,1550,3238,0.0003,0.6967,152.9124,90.7547,27.5931,34.5645,4788
2,1600,3238,0.0003,0.7077,152.5331,89.2282,28.3809,34.9239,4838
2,1650,3238,0.0003,0.7079,151.0947,87.6925,27.9933,35.4089,4888
2,1700,3238,0.0003,0.6934,149.7964,88.7691,26.8834,34.1439,4938
2,1750,3238,0.0003,0.6947,148.8541,87.3442,27.2342,34.2756,4988
2,1800,3238,0.0003,0.695,155.7193,92.3601,28.4553,34.9039,5038
2,1850,3238,0.0003,0.7056,153.6097,90.2221,28.4253,34.9624,5088
2,1900,3238,0.0003,0.6928,147.5331,85.7195,27.2679,34.5457,5138
2,1950,3238,0.0003,0.6977,148.7967,87.986,27.138,33.6727,5188
2,2000,3238,0.0003,0.6962,152.161,89.1837,28.2397,34.7376,5238
2,2050,3238,0.0003,0.7058,151.5646,88.7422,28.1007,34.7218,5288
2,2100,3238,0.0003,0.6985,152.0924,89.3839,27.826,34.8824,5338
2,2150,3238,0.0003,0.6973,147.4826,86.2888,27.2476,33.9462,5388
2,2200,3238,0.0003,0.6991,144.4744,83.6208,26.7663,34.0873,5438
2,2250,3238,0.0003,0.6968,146.3832,84.7767,26.9974,34.6091,5488
2,2300,3238,0.0003,0.7065,149.7099,87.4169,27.6921,34.6008,5538
2,2350,3238,0.0003,0.698,148.0064,86.5521,27.0416,34.4127,5588
2,2400,3238,0.0003,0.699,148.9221,86.0015,28.1923,34.7282,5638
2,2450,3238,0.0003,0.6933,153.0986,90.3039,28.1607,34.634,5688
2,2500,3238,0.0003,0.705,144.7911,83.7178,26.9773,34.096,5738
2,2550,3238,0.0003,0.6981,146.446,85.4895,26.9557,34.0008,5788
2,2600,3238,0.0003,0.6986,145.2831,83.9701,27.1085,34.2045,5838
2,2650,3238,0.0003,0.7131,150.3222,88.2124,27.2366,34.8732,5888
2,2700,3238,0.0003,0.7212,148.4896,86.2716,27.7364,34.4816,5938
2,2750,3238,0.0003,0.6941,147.0448,85.2103,27.4329,34.4016,5988
2,2800,3238,0.0003,0.6986,150.4262,88.367,27.3681,34.6911,6038
2,2850,3238,0.0003,0.6987,146.5661,84.615,27.5111,34.44,6088
2,2900,3238,0.0003,0.6962,147.0317,85.4114,27.1892,34.4312,6138
2,2950,3238,0.0003,0.7094,142.4533,81.6753,26.6642,34.1138,6188
2,3000,3238,0.0003,0.6967,142.8693,82.3309,26.7307,33.8077,6238
2,3050,3238,0.0003,0.698,148.382,87.5255,27.1145,33.742,6288
2,3100,3238,0.0003,0.698,147.4272,85.008,27.5644,34.8548,6338
2,3150,3238,0.0003,0.7065,145.6743,84.9606,26.8846,33.8291,6388
2,3200,3238,0.0003,0.6974,143.8868,83.1163,26.8642,33.9062,6438
3,50,3238,0.00029494,0.6907,143.6659,83.0394,26.5391,34.0875,6526
3,100,3238,0.00029494,0.6887,144.3362,84.0647,26.658,33.6135,6576
3,150,3238,0.00029494,0.6873,143.5933,84.16,26.2898,33.1435,6626
3,200,3238,0.00029494,0.6914,146.0173,85.2786,26.9199,33.8188,6676
3,250,3238,0.00029494,0.6929,147.3668,84.9862,27.5637,34.8169,6726
3,300,3238,0.00029494,0.7016,144.6511,83.4156,27.2439,33.9917,6776
3,350,3238,0.00029494,0.6937,140.6821,80.2619,26.4508,33.9693,6826
3,400,3238,0.00029494,0.6963,146.5103,83.7417,27.7254,35.0432,6876
3,450,3238,0.00029494,0.6927,144.5824,82.4763,27.572,34.534,6926
3,500,3238,0.00029494,0.6954,145.8674,85.1388,26.9263,33.8023,6976
3,550,3238,0.00029494,0.7057,144.6701,83.6452,26.9596,34.0653,7026
3,600,3238,0.00029494,0.6976,141.3082,81.2368,26.4389,33.6325,7076
3,650,3238,0.00029494,0.7001,144.1188,83.4243,26.8651,33.8294,7126
3,700,3238,0.00029494,0.7006,143.951,82.9308,26.8776,34.1427,7176
3,750,3238,0.00029494,0.7108,142.9384,82.3422,26.8882,33.708,7226
3,800,3238,0.00029494,0.6984,143.1918,82.0823,26.9101,34.1994,7276
3,850,3238,0.00029494,0.7011,142.0067,81.3098,26.5906,34.1063,7326
3,900,3238,0.00029494,0.6995,143.569,82.2066,27.1088,34.2536,7376
3,950,3238,0.00029494,0.7073,141.3117,80.3508,26.7276,34.2332,7426
3,1000,3238,0.00029494,0.6995,143.9704,82.6739,27.3159,33.9807,7476
3,1050,3238,0.00029494,0.6984,146.8162,85.3404,26.9978,34.478,7526
3,1100,3238,0.00029494,0.6985,146.3909,84.2798,27.4991,34.612,7576
3,1150,3238,0.00029494,0.7066,141.0935,80.5661,26.8294,33.6981,7626
3,1200,3238,0.00029494,0.7081,145.0361,83.5194,27.3073,34.2094,7676
3,1250,3238,0.00029494,0.7026,139.5861,79.9989,26.028,33.5592,7726
3,1300,3238,0.00029494,0.6958,147.5357,84.5147,28.0494,34.9717,7776
3,1350,3238,0.00029494,0.6959,146.6183,84.5092,27.6816,34.4275,7826
3,1400,3238,0.00029494,0.7107,145.3767,83.0979,27.5276,34.7512,7876
3,1450,3238,0.00029494,0.7158,143.0572,82.2749,26.7982,33.984,7926
3,1500,3238,0.00029494,0.6955,144.4053,83.139,27.0605,34.2059,7976
3,1550,3238,0.00029494,0.6997,143.7911,83.2063,26.7034,33.8814,8026
3,1600,3238,0.00029494,0.7137,138.1224,77.9598,26.3052,33.8574,8076
3,1650,3238,0.00029494,0.7006,140.4398,80.1312,26.6655,33.6431,8126
3,1700,3238,0.00029494,0.7002,141.3039,80.0593,26.99,34.2546,8176
3,1750,3238,0.00029494,0.7031,145.4466,84.1482,27.3275,33.971,8226
3,1800,3238,0.00029494,0.6972,141.4095,80.0353,27.1401,34.2342,8276
3,1850,3238,0.00029494,0.7263,143.3475,82.4648,26.8886,33.9941,8326
3,1900,3238,0.00029494,0.7128,141.0541,79.4386,27.2935,34.3221,8376
3,1950,3238,0.00029494,0.7127,141.703,81.5347,26.5955,33.5728,8426
3,2000,3238,0.00029494,0.7161,143.2822,81.89,27.0993,34.2929,8476
3,2050,3238,0.00029494,0.7188,141.8323,80.7854,26.8733,34.1737,8526
3,2100,3238,0.00029494,0.6971,141.3201,80.1971,27.0065,34.1165,8576
3,2150,3238,0.00029494,0.6956,137.7598,78.6797,25.8875,33.1926,8626
3,2200,3238,0.00029494,0.6946,139.1441,78.6548,26.4893,33.9999,8676
3,2250,3238,0.00029494,0.7059,142.7729,82.3709,26.6522,33.7498,8726
3,2300,3238,0.00029494,0.7125,139.6999,79.0862,26.6,34.0137,8776
3,2350,3238,0.00029494,0.6964,139.736,79.9518,26.0895,33.6947,8826
3,2400,3238,0.00029494,0.7047,138.2788,79.3653,25.6146,33.2989,8876
3,2450,3238,0.00029494,0.6942,141.3337,80.7796,26.7169,33.8371,8926
3,2500,3238,0.00029494,0.7144,141.804,81.7077,26.2351,33.8613,8976
3,2550,3238,0.00029494,0.7036,138.8566,79.0233,26.1318,33.7014,9026
3,2600,3238,0.00029494,0.6989,139.0235,78.8451,26.3795,33.7988,9076
3,2650,3238,0.00029494,0.7015,140.9752,80.8306,26.7164,33.4282,9126
3,2700,3238,0.00029494,0.7113,137.209,78.0374,25.8829,33.2887,9176
3,2750,3238,0.00029494,0.6946,145.2289,83.7077,27.2781,34.243,9226
3,2800,3238,0.00029494,0.6942,141.0473,80.124,26.7859,34.1373,9276
3,2850,3238,0.00029494,0.6918,140.2713,79.8381,26.353,34.0803,9326
3,2900,3238,0.00029494,0.7039,137.0265,77.1685,26.2911,33.567,9376
3,2950,3238,0.00029494,0.7005,137.1852,77.2928,26.1779,33.7145,9426
3,3000,3238,0.00029494,0.6934,141.0212,79.6415,27.0385,34.3412,9476
3,3050,3238,0.00029494,0.6932,136.1235,76.8938,25.6913,33.5385,9526
3,3100,3238,0.00029494,0.6946,138.9045,79.1159,26.3663,33.4222,9576
3,3150,3238,0.00029494,0.7127,142.6,82.1696,26.6496,33.7807,9626
3,3200,3238,0.00029494,0.6983,138.5707,78.4863,26.2132,33.8712,9676
4,50,3238,0.0002801,0.6988,140.2845,79.3369,26.8016,34.1459,9764
4,100,3238,0.0002801,0.6815,139.3483,79.1046,26.2646,33.9791,9814
4,150,3238,0.0002801,0.6844,139.0151,78.1421,26.5752,34.2977,9864
4,200,3238,0.0002801,0.6898,138.8492,78.7915,26.2258,33.8318,9914
4,250,3238,0.0002801,0.7015,141.3197,80.12,27.1817,34.018,9964
4,300,3238,0.0002801,0.6954,142.6011,80.4503,27.3417,34.8092,10014
4,350,3238,0.0002801,0.6967,139.3163,79.8492,26.0636,33.4035,10064
4,400,3238,0.0002801,0.6953,136.7786,77.5981,25.8769,33.3037,10114
4,450,3238,0.0002801,0.7042,138.7648,78.7002,26.1879,33.8767,10164
4,500,3238,0.0002801,0.7027,136.8529,76.3302,26.5594,33.9633,10214
4,550,3238,0.0002801,0.7016,141.3706,80.5595,26.742,34.0691,10264
4,600,3238,0.0002801,0.6978,139.7747,79.4314,26.6107,33.7326,10314
4,650,3238,0.0002801,0.6967,138.7582,78.4885,26.4986,33.7711,10364
4,700,3238,0.0002801,0.7066,138.85,78.8813,26.2682,33.7005,10414
4,750,3238,0.0002801,0.6991,138.1491,78.279,26.3267,33.5434,10464
4,800,3238,0.0002801,0.6975,136.4853,77.0424,25.9239,33.519,10514
4,850,3238,0.0002801,0.6997,137.536,77.1633,26.4117,33.961,10564
4,900,3238,0.0002801,0.7106,138.6093,78.8357,26.1025,33.6712,10614
4,950,3238,0.0002801,0.7077,138.4801,77.6553,26.6645,34.1604,10664
4,1000,3238,0.0002801,0.7067,138.0762,78.2204,26.4253,33.4306,10714
4,1050,3238,0.0002801,0.7002,139.907,79.2832,26.641,33.9828,10764
4,1100,3238,0.0002801,0.708,136.9269,77.3076,26.1461,33.4732,10814
4,1150,3238,0.0002801,0.7014,136.9254,76.5869,26.3929,33.9456,10864
4,1200,3238,0.0002801,0.6981,137.0492,77.7984,26.2066,33.0442,10914
4,1250,3238,0.0002801,0.7021,137.2337,77.5258,26.2049,33.5031,10964
4,1300,3238,0.0002801,0.7013,136.5966,76.5041,26.4457,33.6468,11014
4,1350,3238,0.0002801,0.7097,136.9605,76.8643,26.4098,33.6864,11064
4,1400,3238,0.0002801,0.7012,135.963,76.077,26.1417,33.7443,11114
4,1450,3238,0.0002801,0.698,137.3286,77.5686,26.1433,33.6167,11164
4,1500,3238,0.0002801,0.7116,138.6686,77.9788,26.5875,34.1023,11214
4,1550,3238,0.0002801,0.7086,136.1563,76.6683,25.8571,33.6309,11264
4,1600,3238,0.0002801,0.7,136.1029,76.3868,26.023,33.6931,11314
4,1650,3238,0.0002801,0.6985,139.0304,78.5762,26.7652,33.689,11364
4,1700,3238,0.0002801,0.6977,137.1571,77.6744,25.9852,33.4975,11414
4,1750,3238,0.0002801,0.7071,135.0793,75.2078,26.1549,33.7165,11464
4,1800,3238,0.0002801,0.7149,137.1208,77.5835,26.0417,33.4955,11514
4,1850,3238,0.0002801,0.7037,140.0501,78.77,27.0075,34.2726,11564
4,1900,3238,0.0002801,0.6968,139.0639,78.9559,26.1768,33.9312,11614
4,1950,3238,0.0002801,0.6988,131.0695,73.0453,25.2736,32.7506,11664
4,2000,3238,0.0002801,0.7068,133.4498,73.9336,26.1621,33.3542,11714
4,2050,3238,0.0002801,0.6966,132.9947,74.8373,25.1444,33.013,11764
4,2100,3238,0.0002801,0.6981,136.0264,76.039,26.1385,33.8488,11814
4,2150,3238,0.0002801,0.6955,135.4169,76.281,25.626,33.5099,11864
4,2200,3238,0.0002801,0.7066,138.0488,78.623,26.026,33.3997,11914
4,2250,3238,0.0002801,0.7006,138.5625,78.4108,26.4587,33.693,11964
4,2300,3238,0.0002801,0.699,136.48,76.7453,26.0787,33.6561,12014
4,2350,3238,0.0002801,0.6979,139.0937,78.5984,26.6335,33.8618,12064
4,2400,3238,0.0002801,0.6989,139.8958,79.2158,26.8404,33.8396,12114
4,2450,3238,0.0002801,0.706,133.0509,74.227,25.4912,33.3327,12164
4,2500,3238,0.0002801,0.6993,136.5928,77.581,25.6544,33.3574,12214
4,2550,3238,0.0002801,0.6993,136.0393,77.024,25.8022,33.2132,12264
4,2600,3238,0.0002801,0.6986,133.7196,75.0893,25.3459,33.2844,12314
4,2650,3238,0.0002801,0.7078,134.1071,74.8026,25.552,33.7525,12364
4,2700,3238,0.0002801,0.6999,131.6163,72.9601,25.534,33.1222,12414
4,2750,3238,0.0002801,0.7018,135.6645,76.6495,26.0114,33.0035,12464
4,2800,3238,0.0002801,0.7026,138.2425,78.2083,26.3928,33.6415,12514
4,2850,3238,0.0002801,0.7088,138.6575,77.7498,26.812,34.0957,12564
4,2900,3238,0.0002801,0.6997,137.2318,77.5791,26.1338,33.5188,12614
4,2950,3238,0.0002801,0.6969,137.0171,77.256,26.2255,33.5355,12664
4,3000,3238,0.0002801,0.7072,135.4976,75.9983,26.1108,33.3885,12714
4,3050,3238,0.0002801,0.7092,131.1641,72.6807,25.1784,33.305,12764
4,3100,3238,0.0002801,0.708,135.4319,75.4984,26.1894,33.7442,12814
4,3150,3238,0.0002801,0.7027,137.1658,77.1453,26.4218,33.5987,12864
4,3200,3238,0.0002801,0.6995,138.421,77.1764,26.9789,34.2658,12914
5,50,3238,0.00025651,0.6929,132.1564,73.6786,25.4832,32.9946,13002
5,100,3238,0.00025651,0.688,132.9258,73.5208,25.8065,33.5986,13052
5,150,3238,0.00025651,0.6886,134.4357,75.4353,25.6677,33.3328,13102
5,200,3238,0.00025651,0.6972,130.376,72.421,24.86,33.0951,13152
5,250,3238,0.00025651,0.7122,130.3211,72.1171,25.3561,32.8479,13202
5,300,3238,0.00025651,0.6996,135.676,75.087,26.4074,34.1816,13252
5,350,3238,0.00025651,0.6968,135.0855,75.5067,26.0547,33.5241,13302
5,400,3238,0.00025651,0.7035,131.9579,72.9849,25.5834,33.3896,13352
5,450,3238,0.00025651,0.7023,135.4361,75.6106,26.1666,33.6589,13402
5,500,3238,0.00025651,0.6967,134.7552,75.6278,25.6093,33.5181,13452
5,550,3238,0.00025651,0.6967,132.5828,74.1977,25.3815,33.0036,13502
5,600,3238,0.00025651,0.698,135.7065,74.9788,26.473,34.2546,13552
5,650,3238,0.00025651,0.7071,130.3478,71.8609,25.0795,33.4075,13602
5,700,3238,0.00025651,0.6981,135.2113,75.3619,26.1743,33.6751,13652
5,750,3238,0.00025651,0.6984,134.0916,74.2526,26.0851,33.7539,13702
5,800,3238,0.00025651,0.6967,131.1906,72.625,25.3148,33.2509,13752
5,850,3238,0.00025651,0.7044,133.5862,74.2039,25.7325,33.6498,13802
5,900,3238,0.00025651,0.6973,129.5853,71.1504,25.241,33.1939,13852
5,950,3238,0.00025651,0.6975,131.6176,73.9411,24.9844,32.6921,13902
5,1000,3238,0.00025651,0.7097,132.3262,73.7551,25.3455,33.2255,13952
5,1050,3238,0.00025651,0.7207,133.3099,74.8294,25.428,33.0524,14002
5,1100,3238,0.00025651,0.6999,129.9234,71.7502,25.1846,32.9886,14052
5,1150,3238,0.00025651,0.6976,135.2499,76.0268,25.9526,33.2705,14102
5,1200,3238,0.00025651,0.6968,134.2186,74.6728,26.0959,33.4499,14152
5,1250,3238,0.00025651,0.6977,133.7374,73.6789,26.1445,33.914,14202
5,1300,3238,0.00025651,0.7083,131.8026,73.3826,25.2965,33.1235,14252
5,1350,3238,0.00025651,0.6999,135.3164,76.0265,25.9646,33.3253,14302
5,1400,3238,0.00025651,0.7166,132.0919,73.4645,25.4978,33.1296,14352
5,1450,3238,0.00025651,0.6989,133.602,74.0336,26.0125,33.556,14402
5,1500,3238,0.00025651,0.7167,131.2609,72.4785,25.4516,33.3308,14452
5,1550,3238,0.00025651,0.7145,134.3177,75.1053,25.9294,33.283,14502
5,1600,3238,0.00025651,0.6958,135.8885,76.1856,25.962,33.7409,14552
5,1650,3238,0.00025651,0.7061,130.9337,72.6179,25.3816,32.9342,14602
5,1700,3238,0.00025651,0.7048,130.0348,71.2506,25.5878,33.1964,14652
5,1750,3238,0.00025651,0.7121,133.0527,73.3899,25.8062,33.8567,14702
5,1800,3238,0.00025651,0.6954,133.1937,73.9218,25.7324,33.5395,14752
5,1850,3238,0.00025651,0.7006,133.5051,74.1115,25.913,33.4806,14802
5,1900,3238,0.00025651,0.7015,129.4751,71.215,25.0132,33.2469,14852
5,1950,3238,0.00025651,0.7051,133.6502,74.3476,25.9553,33.3473,14902
5,2000,3238,0.00025651,0.6926,134.5497,75.1971,25.8102,33.5424,14952
5,2050,3238,0.00025651,0.6961,129.829,71.9179,24.9489,32.9622,15002
5,2100,3238,0.00025651,0.701,138.2437,77.2364,26.7212,34.2861,15052
5,2150,3238,0.00025651,0.704,135.631,75.2714,26.2223,34.1373,15102
5,2200,3238,0.00025651,0.6974,132.8012,73.4669,25.7025,33.6318,15152
5,2250,3238,0.00025651,0.6984,134.3932,75.0558,25.9388,33.3985,15202
5,2300,3238,0.00025651,0.7003,135.6279,75.7146,26.2627,33.6507,15252
5,2350,3238,0.00025651,0.7042,133.4411,73.5661,26.1172,33.7577,15302
5,2400,3238,0.00025651,0.7008,128.6898,70.7153,24.9432,33.0312,15352
5,2450,3238,0.00025651,0.6989,133.6104,73.8263,26.1345,33.6496,15402
5,2500,3238,0.00025651,0.7047,133.7625,74.6118,25.471,33.6796,15452
5,2550,3238,0.00025651,0.7001,133.4344,74.2813,25.5979,33.5553,15502
5,2600,3238,0.00025651,0.7042,132.7867,74.0111,25.4282,33.3474,15552
5,2650,3238,0.00025651,0.6971,133.6519,73.6948,26.1698,33.7873,15602
5,2700,3238,0.00025651,0.6992,129.4657,70.9708,25.3587,33.1362,15652
5,2750,3238,0.00025651,0.7011,130.3901,71.9644,25.0151,33.4106,15702
5,2800,3238,0.00025651,0.7096,134.1492,74.7334,25.6964,33.7194,15752
5,2850,3238,0.00025651,0.6999,130.7071,72.5892,24.9974,33.1206,15802
5,2900,3238,0.00025651,0.713,135.1497,75.5437,25.9103,33.6957,15852
5,2950,3238,0.00025651,0.7017,129.6906,72.0638,24.9576,32.6692,15902
5,3000,3238,0.00025651,0.6972,129.2933,71.4776,24.7722,33.0435,15952
5,3050,3238,0.00025651,0.7041,129.2376,71.0,25.0692,33.1685,16002
5,3100,3238,0.00025651,0.6951,132.5305,73.2289,25.8283,33.4733,16052
5,3150,3238,0.00025651,0.6914,132.568,73.3552,25.7045,33.5083,16102
5,3200,3238,0.00025651,0.7138,134.0745,74.3356,26.3038,33.4352,16152
6,50,3238,0.00022575,0.7059,130.6929,71.6676,25.5658,33.4595,16240
6,100,3238,0.00022575,0.6796,127.14,69.7043,24.9662,32.4695,16290
6,150,3238,0.00022575,0.6909,129.8377,70.5708,25.3677,33.8992,16340
6,200,3238,0.00022575,0.6909,132.7216,73.4788,25.8781,33.3647,16390
6,250,3238,0.00022575,0.6935,131.5976,72.1227,25.9711,33.5038,16440
6,300,3238,0.00022575,0.6958,129.0301,70.8815,25.3092,32.8393,16490
6,350,3238,0.00022575,0.6974,130.9513,72.4421,25.2592,33.2499,16540
6,400,3238,0.00022575,0.706,130.2924,71.1268,25.6478,33.5178,16590
6,450,3238,0.00022575,0.6978,128.7925,70.8818,25.0192,32.8915,16640
6,500,3238,0.00022575,0.6957,126.587,69.2324,24.7266,32.628,16690
6,550,3238,0.00022575,0.7102,130.5593,72.1127,25.2043,33.2422,16740
6,600,3238,0.00022575,0.7021,130.4989,71.2546,25.6735,33.5709,16790
6,650,3238,0.00022575,0.6979,131.6223,72.5183,25.5131,33.5909,16840
6,700,3238,0.00022575,0.6982,130.6885,72.3109,25.3478,33.0298,16890
6,750,3238,0.00022575,0.6977,129.2733,71.0977,25.2219,32.9537,16940
6,800,3238,0.00022575,0.6956,134.252,73.8884,26.4477,33.9159,16990
6,850,3238,0.00022575,0.6997,128.8845,70.7511,24.9346,33.1989,17040
6,900,3238,0.00022575,0.6986,129.4852,70.6927,25.4315,33.361,17090
6,950,3238,0.00022575,0.6974,132.0877,73.2699,25.524,33.2938,17140
6,1000,3238,0.00022575,0.7043,130.5376,72.1246,25.2565,33.1564,17190
