epoch,iter,iters,lr,time,loss,loss_cls,loss_bbox,loss_dfl,global_iter
2,500,3238,0.0003,0.7638,155.4704,92.4802,28.1387,34.8515,3738
2,550,3238,0.0003,0.7716,156.0497,93.3477,27.937,34.765,3788
2,600,3238,0.0003,0.7601,157.3156,94.865,28.2792,34.1714,3838
2,650,3238,0.0003,0.7615,150.3501,88.7583,27.8124,33.7794,3888
2,700,3238,0.0003,0.7661,152.1492,90.1587,27.7985,34.1919,3938
2,750,3238,0.0003,0.7634,155.4543,92.4012,28.5866,34.4665,3988
2,800,3238,0.0003,0.7701,150.465,89.0615,27.4433,33.9602,4038
2,850,3238,0.0003,0.7629,156.917,93.3926,28.6642,34.8603,4088
2,900,3238,0.0003,0.77,152.3241,90.2865,27.5216,34.516,4138
2,950,3238,0.0003,0.7607,156.5086,93.2169,28.3968,34.8949,4188
2,1000,3238,0.0003,0.7794,152.6105,90.7191,27.6231,34.2683,4238
2,1050,3238,0.0003,0.7583,152.9001,90.8421,27.7836,34.2743,4288
2,1100,3238,0.0003,0.7574,156.9949,93.7279,28.7269,34.5401,4338
2,1150,3238,0.0003,0.7684,153.3382,90.8431,28.0695,34.4256,4388
2,1200,3238,0.0003,0.7674,149.2296,88.3577,26.9332,33.9387,4438
2,1250,3238,0.0003,0.7595,153.6137,90.5666,28.218,34.8291,4488
2,1300,3238,0.0003,0.76,156.1513,92.2059,29.2175,34.7279,4538
2,1350,3238,0.0003,0.7663,152.8544,89.6405,28.4599,34.754,4588
2,1400,3238,0.0003,0.7616,151.4653,89.63,27.5923,34.2431,4638
2,1450,3238,0.0003,0.7808,151.6629,90.102,27.6264,33.9345,4688
2,1500,3238,0.0003,0.7545,146.9819,86.6952,26.664,33.6227,4738
2,1550,3238,0.0003,0.7653,154.2808,90.7665,28.7603,34.754,4788
2,1600,3238,0.0003,0.7552,148.1424,86.5491,27.3984,34.1949,4838
2,1650,3238,0.0003,0.7626,153.4468,91.2606,27.742,34.4442,4888
2,1700,3238,0.0003,0.7565,150.063,87.7183,27.8918,34.4528,4938
2,1750,3238,0.0003,0.7515,152.996,90.1682,28.3542,34.4736,4988
2,1800,3238,0.0003,0.7546,150.1481,88.3754,27.5325,34.2403,5038
2,1850,3238,0.0003,0.746,147.399,86.4508,27.2622,33.686,5088
2,1900,3238,0.0003,0.7575,151.6952,89.2356,27.8932,34.5664,5138
2,1950,3238,0.0003,0.7487,151.3504,88.579,28.156,34.6154,5188
2,2000,3238,0.0003,0.7607,150.3729,87.7274,27.8852,34.7604,5238
2,2050,3238,0.0003,0.7503,150.0951,87.9702,27.8299,34.295,5288
2,2100,3238,0.0003,0.756,152.8161,89.9335,28.1932,34.6893,5338
2,2150,3238,0.0003,0.7497,146.435,85.0823,27.3582,33.9945,5388
2,2200,3238,0.0003,0.7516,151.2745,88.6917,27.9372,34.6456,5438
2,2250,3238,0.0003,0.77,153.8919,90.3457,28.6147,34.9315,5488
2,2300,3238,0.0003,0.7699,145.9565,84.372,27.4114,34.173,5538
2,2350,3238,0.0003,0.7659,148.2634,86.8355,27.0785,34.3494,5588
2,2400,3238,0.0003,0.7587,151.1742,88.4167,28.0606,34.697,5638
2,2450,3238,0.0003,0.7661,150.5006,88.4215,27.8395,34.2397,5688
2,2500,3238,0.0003,0.7705,148.1511,86.9095,27.0494,34.1922,5738
2,2550,3238,0.0003,0.7629,150.5758,88.5379,27.771,34.267,5788
2,2600,3238,0.0003,0.7593,146.4155,85.2494,27.1701,33.996,5838
2,2650,3238,0.0003,0.7584,146.9903,86.4961,26.8479,33.6463,5888
2,2700,3238,0.0003,0.7672,147.3145,85.1533,27.3923,34.7689,5938
2,2750,3238,0.0003,0.7587,144.9827,83.7845,27.0294,34.1688,5988
2,2800,3238,0.0003,0.7726,146.832,85.5058,27.2462,34.08,6038
2,2850,3238,0.0003,0.7619,150.7603,87.3703,28.2322,35.1579,6088
2,2900,3238,0.0003,0.763,147.8191,84.7857,28.0762,34.9572,6138
2,2950,3238,0.0003,0.773,144.5275,82.7189,27.5435,34.265,6188
2,3000,3238,0.0003,0.7675,143.3083,82.4861,26.8152,34.007,6238
2,3050,3238,0.0003,0.7578,142.565,81.8268,26.8542,33.884,6288
2,3100,3238,0.0003,0.7601,145.0581,83.8641,27.0962,34.0979,6338
2,3150,3238,0.0003,0.7653,141.9519,81.7575,26.5552,33.6392,6388
2,3200,3238,0.0003,0.768,147.0359,85.4339,27.3991,34.2028,6438
3,50,3238,0.00029494,0.7629,146.0734,84.4516,27.4287,34.1931,6526
3,100,3238,0.00029494,0.753,144.7554,82.6229,27.5484,34.584,6576
3,150,3238,0.00029494,0.7482,146.2564,84.9266,27.2047,34.1251,6626
3,200,3238,0.00029494,0.7529,142.5853,82.2452,26.4282,33.9119,6676
3,250,3238,0.00029494,0.7574,141.0143,81.6695,26.1144,33.2305,6726
3,300,3238,0.00029494,0.7594,146.5542,85.667,27.0576,33.8296,6776
3,350,3238,0.00029494,0.7652,148.7599,86.5365,27.8311,34.3923,6826
3,400,3238,0.00029494,0.7606,149.9104,86.371,28.4734,35.0661,6876
3,450,3238,0.00029494,0.7608,147.1159,85.4883,27.5493,34.0784,6926
3,500,3238,0.00029494,0.7613,152.2617,89.3308,28.1,34.8309,6976
3,550,3238,0.00029494,0.7656,146.5614,85.2264,27.1358,34.1992,7026
3,600,3238,0.00029494,0.7713,152.3861,88.8265,28.587,34.9726,7076
3,650,3238,0.00029494,0.7703,143.8443,83.0891,26.9192,33.8361,7126
3,700,3238,0.00029494,0.768,145.4246,84.1103,27.3487,33.9657,7176
3,750,3238,0.00029494,0.7679,147.1644,86.5419,26.814,33.8085,7226
3,800,3238,0.00029494,0.761,147.5399,86.3656,27.1463,34.0279,7276
3,850,3238,0.00029494,0.7599,147.779,86.2408,27.1801,34.3581,7326
3,900,3238,0.00029494,0.7567,145.5388,83.6536,27.5297,34.3555,7376
3,950,3238,0.00029494,0.7734,148.2798,85.9386,27.8996,34.4416,7426
3,1000,3238,0.00029494,0.7702,144.2676,83.1024,27.0622,34.103,7476
3,1050,3238,0.00029494,0.7619,145.7697,84.7372,27.1822,33.8503,7526
3,1100,3238,0.00029494,0.7591,146.8633,86.2718,26.7985,33.793,7576
3,1150,3238,0.00029494,0.7591,145.4724,84.5304,27.0651,33.8769,7626
3,1200,3238,0.00029494,0.7848,145.7477,84.6255,27.3801,33.7421,7676
3,1250,3238,0.00029494,0.7577,142.4185,81.7357,26.7329,33.95,7726
3,1300,3238,0.00029494,0.7616,145.61,84.2692,27.3089,34.0319,7776
3,1350,3238,0.00029494,0.7602,142.1035,81.0994,26.7307,34.2734,7826
3,1400,3238,0.00029494,0.7591,141.1273,82.02,25.7178,33.3895,7876
3,1450,3238,0.00029494,0.7675,147.1784,86.0025,27.1689,34.007,7926
3,1500,3238,0.00029494,0.7631,140.2844,80.9383,26.0434,33.3027,7976
3,1550,3238,0.00029494,0.7556,140.9125,80.2759,26.7007,33.9359,8026
3,1600,3238,0.00029494,0.7601,143.337,81.9311,27.2822,34.1238,8076
3,1650,3238,0.00029494,0.7702,145.986,84.7035,27.1618,34.1207,8126
3,1700,3238,0.00029494,0.7613,143.2992,81.9671,26.9878,34.3443,8176
3,1750,3238,0.00029494,0.7603,142.5963,81.4918,26.834,34.2705,8226
3,1800,3238,0.00029494,0.7624,142.9044,81.5926,27.007,34.3048,8276
3,1850,3238,0.00029494,0.7595,145.0948,82.7289,27.8161,34.5498,8326
3,1900,3238,0.00029494,0.7703,145.704,84.2712,27.0837,34.3491,8376
3,1950,3238,0.00029494,0.7614,142.216,81.906,26.5971,33.7129,8426
3,2000,3238,0.00029494,0.7634,141.3847,80.3438,26.9923,34.0486,8476
3,2050,3238,0.00029494,0.7623,139.3413,79.1765,26.4453,33.7195,8526
3,2100,3238,0.00029494,0.766,144.156,82.7551,27.3077,34.0933,8576
3,2150,3238,0.00029494,0.7587,142.414,82.2689,26.3169,33.8281,8626
3,2200,3238,0.00029494,0.7688,142.0915,81.6312,26.4271,34.0332,8676
3,2250,3238,0.00029494,0.7774,143.8808,83.2887,26.6359,33.9562,8726
3,2300,3238,0.00029494,0.7813,143.8741,82.7871,27.0593,34.0277,8776
3,2350,3238,0.00029494,0.7618,144.6681,83.4806,27.049,34.1385,8826
3,2400,3238,0.00029494,0.7591,144.6859,83.4432,27.0943,34.1485,8876
3,2450,3238,0.00029494,0.7638,141.922,81.142,26.6997,34.0803,8926
3,2500,3238,0.00029494,0.7601,141.6192,80.5932,27.133,33.893,8976
3,2550,3238,0.00029494,0.7735,142.9747,81.8342,26.8828,34.2578,9026
3,2600,3238,0.00029494,0.759,140.9419,80.1697,26.7984,33.9739,9076
3,2650,3238,0.00029494,0.7562,142.8984,81.7746,26.916,34.2078,9126
3,2700,3238,0.00029494,0.7577,145.5715,83.4209,27.7815,34.3691,9176
3,2750,3238,0.00029494,0.7759,139.7164,79.1633,26.506,34.0472,9226
3,2800,3238,0.00029494,0.7613,145.7951,83.7151,27.3509,34.7291,9276
3,2850,3238,0.00029494,0.7607,136.3909,76.1306,26.4567,33.8037,9326
3,2900,3238,0.00029494,0.7612,138.6139,77.8556,26.7487,34.0095,9376
3,2950,3238,0.00029494,0.7611,139.2539,78.9148,26.5707,33.7684,9426
3,3000,3238,0.00029494,0.7712,142.3846,81.4578,27.0416,33.8852,9476
3,3050,3238,0.00029494,0.7604,145.0735,84.0891,26.8996,34.0848,9526
3,3100,3238,0.00029494,0.7608,142.1779,80.9209,27.0185,34.2385,9576
3,3150,3238,0.00029494,0.761,144.4597,82.9461,27.0765,34.4372,9626
3,3200,3238,0.00029494,0.7699,139.9131,79.7134,26.3196,33.8801,9676
4,50,3238,0.0002801,0.7428,139.2897,79.0913,26.4638,33.7346,9764
4,100,3238,0.0002801,0.7464,136.3556,77.2849,25.7521,33.3185,9814
4,150,3238,0.0002801,0.7394,142.2735,82.0428,26.5963,33.6344,9864
4,200,3238,0.0002801,0.7419,139.0645,79.1104,26.2116,33.7425,9914
4,250,3238,0.0002801,0.745,136.6195,77.1211,25.9174,33.581,9964
4,300,3238,0.0002801,0.7498,137.6373,78.0486,26.0666,33.5221,10014
4,350,3238,0.0002801,0.7482,139.2026,77.8296,27.002,34.371,10064
4,400,3238,0.0002801,0.7478,138.4263,78.5445,26.3676,33.5142,10114
4,450,3238,0.0002801,0.7489,137.6019,78.0385,26.0234,33.54,10164
4,500,3238,0.0002801,0.7519,136.886,77.5913,25.9271,33.3677,10214
4,550,3238,0.0002801,0.7591,136.7151,77.3066,25.9142,33.4942,10264
4,600,3238,0.0002801,0.7518,135.8046,76.7885,25.7285,33.2875,10314
4,650,3238,0.0002801,0.7644,136.9545,77.6134,25.9249,33.4162,10364
4,700,3238,0.0002801,0.7582,142.0162,80.6787,26.899,34.4384,10414
4,750,3238,0.0002801,0.7687,139.8293,79.5677,26.2765,33.9851,10464
4,800,3238,0.0002801,0.7598,135.9965,77.1103,25.5881,33.2981,10514
4,850,3238,0.0002801,0.761,137.9581,78.386,26.0865,33.4856,10564
4,900,3238,0.0002801,0.7612,138.6144,77.8959,26.5779,34.1406,10614
4,950,3238,0.0002801,0.7627,137.1454,77.4199,26.358,33.3676,10664
4,1000,3238,0.0002801,0.7711,135.0245,76.1366,25.8066,33.0813,10714
4,1050,3238,0.0002801,0.7717,140.0659,79.6196,26.8015,33.6448,10764
4,1100,3238,0.0002801,0.773,136.3014,76.4719,26.2526,33.5769,10814
4,1150,3238,0.0002801,0.7737,137.05,77.6091,25.9934,33.4475,10864
4,1200,3238,0.0002801,0.787,141.5248,80.395,26.8722,34.2576,10914
4,1250,3238,0.0002801,0.7677,135.9715,77.3617,25.5309,33.0789,10964
4,1300,3238,0.0002801,0.7656,138.1499,77.7683,26.6057,33.7759,11014
4,1350,3238,0.0002801,0.7642,136.066,76.4632,26.1368,33.4661,11064
4,1400,3238,0.0002801,0.7658,139.6965,79.5751,26.3567,33.7647,11114
4,1450,3238,0.0002801,0.773,136.0052,76.8691,25.7337,33.4024,11164
4,1500,3238,0.0002801,0.7644,137.6827,78.5562,26.0749,33.0516,11214
4,1550,3238,0.0002801,0.7689,142.5828,80.7848,27.6939,34.1041,11264
4,1600,3238,0.0002801,0.771,138.9077,78.331,26.759,33.8177,11314
4,1650,3238,0.0002801,0.7772,136.7329,76.8504,26.3343,33.5482,11364
4,1700,3238,0.0002801,0.7672,142.4381,82.422,26.3622,33.654,11414
4,1750,3238,0.0002801,0.7642,137.1033,77.8536,25.963,33.2867,11464
4,1800,3238,0.0002801,0.7619,139.7324,78.6356,27.1027,33.994,11514
4,1850,3238,0.0002801,0.7777,138.5212,79.227,25.8687,33.4255,11564
4,1900,3238,0.0002801,0.7733,136.4303,76.2427,26.2181,33.9696,11614
4,1950,3238,0.0002801,0.7666,139.9556,79.9062,26.5622,33.4872,11664
4,2000,3238,0.0002801,0.7643,139.0896,78.5853,26.5855,33.9188,11714
4,2050,3238,0.0002801,0.7763,133.0613,73.076,26.0848,33.9004,11764
4,2100,3238,0.0002801,0.7801,136.7335,76.6384,26.1435,33.9516,11814
4,2150,3238,0.0002801,0.771,135.5412,75.8241,26.0094,33.7077,11864
4,2200,3238,0.0002801,0.7643,139.4018,78.136,27.1083,34.1575,11914
4,2250,3238,0.0002801,0.7725,138.2268,78.2871,26.4576,33.4821,11964
4,2300,3238,0.0002801,0.7806,136.2139,76.4669,26.2567,33.4902,12014
4,2350,3238,0.0002801,0.7623,137.2298,77.0853,26.3504,33.794,12064
4,2400,3238,0.0002801,0.7632,136.5947,77.3282,26.018,33.2486,12114
4,2450,3238,0.0002801,0.7678,135.6934,75.4869,26.2785,33.928,12164
4,2500,3238,0.0002801,0.774,135.16,75.6845,26.1081,33.3674,12214
4,2550,3238,0.0002801,0.7842,137.6115,77.151,26.6211,33.8394,12264
4,2600,3238,0.0002801,0.7759,134.6733,75.2429,25.8067,33.6237,12314
4,2650,3238,0.0002801,0.7665,136.4949,76.4971,26.1313,33.8665,12364
4,2700,3238,0.0002801,0.7723,137.7573,77.35,26.4094,33.998,12414
4,2750,3238,0.0002801,0.7831,133.6145,74.0229,26.0093,33.5822,12464
4,2800,3238,0.0002801,0.7632,138.9543,78.7571,26.2385,33.9587,12514
4,2850,3238,0.0002801,0.7658,139.2237,78.7024,26.7923,33.7291,12564
4,2900,3238,0.0002801,0.7605,140.1118,78.8235,27.2217,34.0666,12614
4,2950,3238,0.0002801,0.7687,136.1475,76.649,26.0726,33.4259,12664
4,3000,3238,0.0002801,0.7748,135.068,77.0012,25.2095,32.8573,12714
4,3050,3238,0.0002801,0.7643,140.9102,80.4466,26.8158,33.6477,12764
4,3100,3238,0.0002801,0.7633,135.8387,75.5741,26.4099,33.8547,12814
4,3150,3238,0.0002801,0.7705,138.594,78.109,26.6349,33.8502,12864
4,3200,3238,0.0002801,0.7723,133.3716,75.813,24.8808,32.6778,12914
5,50,3238,0.00025651,0.7692,133.1741,73.6877,25.9068,33.5796,13002
5,100,3238,0.00025651,0.7557,136.7658,76.8441,26.2939,33.6278,13052
5,150,3238,0.00025651,0.7566,134.8009,76.0286,25.5907,33.1816,13102
5,200,3238,0.00025651,0.7602,138.2727,77.997,26.4598,33.8159,13152
5,250,3238,0.00025651,0.7665,130.5303,72.5542,25.2949,32.6811,13202
5,300,3238,0.00025651,0.7804,131.7571,73.7257,25.0488,32.9826,13252
5,350,3238,0.00025651,0.7689,134.3862,75.1578,25.6492,33.5793,13302
5,400,3238,0.00025651,0.7631,134.6318,74.9033,26.1023,33.6262,13352
5,450,3238,0.00025651,0.7659,133.297,74.6161,25.3495,33.3314,13402
5,500,3238,0.00025651,0.7655,133.064,73.8807,25.8097,33.3736,13452
5,550,3238,0.00025651,0.7661,133.0506,74.6264,25.2938,33.1304,13502
5,600,3238,0.00025651,0.7637,136.383,76.0793,26.3764,33.9274,13552
5,650,3238,0.00025651,0.7624,136.9003,76.7948,26.409,33.6965,13602
5,700,3238,0.00025651,0.7671,138.1698,77.1167,26.7528,34.3003,13652
5,750,3238,0.00025651,0.7717,127.404,70.0961,24.5065,32.8014,13702
5,800,3238,0.00025651,0.7665,130.5009,72.1506,25.1533,33.1969,13752
5,850,3238,0.00025651,0.7716,134.1247,74.2625,26.0589,33.8033,13802
5,900,3238,0.00025651,0.7609,133.3338,74.6625,25.5656,33.1056,13852
5,950,3238,0.00025651,0.7721,135.5474,75.7332,26.188,33.6262,13902
5,1000,3238,0.00025651,0.7642,132.3582,74.4685,25.0701,32.8196,13952
5,1050,3238,0.00025651,0.7751,135.9426,76.2521,26.1162,33.5743,14002
5,1100,3238,0.00025651,0.7647,134.4046,76.3029,25.2341,32.8675,14052
5,1150,3238,0.00025651,0.7634,133.8593,74.1762,25.7862,33.8969,14102
5,1200,3238,0.00025651,0.7786,135.5775,75.6129,26.214,33.7506,14152
5,1250,3238,0.00025651,0.7663,134.488,75.9287,25.4477,33.1115,14202
5,1300,3238,0.00025651,0.7661,133.0934,73.8458,25.7029,33.5448,14252
5,1350,3238,0.00025651,0.7748,134.941,74.9463,26.3149,33.6798,14302
5,1400,3238,0.00025651,0.7752,135.094,75.7572,25.7908,33.546,14352
5,1450,3238,0.00025651,0.7652,131.5673,73.3876,25.2971,32.8826,14402
5,1500,3238,0.00025651,0.77,133.2284,74.5018,25.4625,33.2642,14452
5,1550,3238,0.00025651,0.7749,133.9583,73.9666,25.9936,33.998,14502
5,1600,3238,0.00025651,0.7654,132.8375,74.3516,25.3429,33.143,14552
5,1650,3238,0.00025651,0.7785,127.4209,70.0988,24.7309,32.5911,14602
5,1700,3238,0.00025651,0.7676,132.6014,74.0508,25.5678,32.9828,14652
5,1750,3238,0.00025651,0.7862,135.5147,75.5969,26.2593,33.6585,14702
5,1800,3238,0.00025651,0.7675,132.2962,73.7757,25.5663,32.9541,14752
5,1850,3238,0.00025651,0.7747,134.6818,75.0801,25.9444,33.6574,14802
5,1900,3238,0.00025651,0.7757,133.4185,74.5849,25.6889,33.1447,14852
5,1950,3238,0.00025651,0.7667,136.3534,77.2802,25.7219,33.3513,14902
5,2000,3238,0.00025651,0.7773,134.3202,74.7773,26.0284,33.5145,14952
5,2050,3238,0.00025651,0.7815,134.5286,74.5796,26.1401,33.8089,15002
5,2100,3238,0.00025651,0.7673,131.6074,73.3255,25.5566,32.7253,15052
5,2150,3238,0.00025651,0.7681,136.4726,76.3019,26.3714,33.7993,15102
5,2200,3238,0.00025651,0.7777,133.1234,74.8321,25.2365,33.0548,15152
5,2250,3238,0.00025651,0.7665,132.6282,73.2235,25.7597,33.645,15202
5,2300,3238,0.00025651,0.781,134.9922,75.4116,26.003,33.5776,15252
5,2350,3238,0.00025651,0.768,137.6114,77.7836,26.1506,33.6773,15302
5,2400,3238,0.00025651,0.7913,131.6636,72.14,25.7142,33.8094,15352
5,2450,3238,0.00025651,0.7969,133.5112,73.8203,26.0277,33.6632,15402
5,2500,3238,0.00025651,0.7763,132.1764,73.1049,25.5402,33.5312,15452
5,2550,3238,0.00025651,0.774,134.036,75.7219,25.3847,32.9294,15502
5,2600,3238,0.00025651,0.7771,132.1965,73.6753,25.3994,33.1219,15552
5,2650,3238,0.00025651,0.781,131.3153,72.5477,25.591,33.1766,15602
5,2700,3238,0.00025651,0.7748,135.0636,75.2075,26.2473,33.6088,15652
5,2750,3238,0.00025651,0.7733,134.4232,75.5268,25.424,33.4723,15702
5,2800,3238,0.00025651,0.7645,134.1644,73.7792,26.4847,33.9005,15752
5,2850,3238,0.00025651,0.7688,131.7212,72.661,25.7165,33.3438,15802
5,2900,3238,0.00025651,0.7607,133.9634,74.8148,25.9132,33.2354,15852
5,2950,3238,0.00025651,0.7715,137.7449,75.9587,27.1089,34.6773,15902
5,3000,3238,0.00025651,0.7646,129.122,70.6873,25.3649,33.0698,15952
5,3050,3238,0.00025651,0.7629,131.89,73.0436,25.5335,33.313,16002
5,3100,3238,0.00025651,0.7692,133.5532,74.2582,25.7782,33.5168,16052
5,3150,3238,0.00025651,0.7668,133.6901,74.4517,26.0163,33.2221,16102
5,3200,3238,0.00025651,0.7556,134.7225,74.854,26.1822,33.6863,16152
6,50,3238,0.00022575,0.7587,129.0637,70.5081,25.1897,33.3659,16240
6,100,3238,0.00022575,0.7542,127.2345,70.1238,24.6578,32.453,16290
6,150,3238,0.00022575,0.7598,128.9715,70.8741,25.0027,33.0947,16340
6,200,3238,0.00022575,0.7582,131.3156,71.7787,25.8777,33.6591,16390
6,250,3238,0.00022575,0.7736,131.7751,72.6807,26.011,33.0833,16440
6,300,3238,0.00022575,0.7631,129.9289,70.7246,25.9339,33.2704,16490
6,350,3238,0.00022575,0.782,131.0121,72.5173,25.5241,32.9707,16540
6,400,3238,0.00022575,0.7678,126.9612,69.5833,24.6788,32.6991,16590
6,450,3238,0.00022575,0.7636,131.9517,73.2425,25.4333,33.2759,16640
6,500,3238,0.00022575,0.7615,132.9192,73.1398,25.9858,33.7937,16690
6,550,3238,0.00022575,0.7717,127.417,69.7125,24.8529,32.8516,16740
6,600,3238,0.00022575,0.7649,128.4354,70.6824,24.9952,32.7578,16790
6,650,3238,0.00022575,0.7657,132.5783,73.2935,25.9865,33.2983,16840
6,700,3238,0.00022575,0.7668,125.5426,68.405,24.6683,32.4692,16890
6,750,3238,0.00022575,0.7718,128.7999,70.4249,25.1799,33.1951,16940
6,800,3238,0.00022575,0.7623,128.6894,71.0347,24.8013,32.8534,16990
6,850,3238,0.00022575,0.7621,129.7448,70.5449,25.6631,33.5368,17040
6,900,3238,0.00022575,0.7638,136.4508,76.7242,25.9263,33.8004,17090
6,950,3238,0.00022575,0.7645,126.7671,69.9587,24.328,32.4804,17140
6,1000,3238,0.00022575,0.783,127.9242,69.6924,25.1831,33.0488,17190
